"year","zone","indicator","measure","value"
"2009","S01002094","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1402.5"
"2012","S01002094","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","280.9"
"2009","S01002094","Accidental Dwelling Fires Per 100,000 Population","Ratio","280.5"
"2010","S01002094","Accidental Dwelling Fires Per 100,000 Population","Ratio","278.6"
"2011","S01002094","Accidental Dwelling Fires Per 100,000 Population","Ratio","142.5"
"2012","S01002094","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002095","Number Of All Fires","Count",1
"2009","S01002095","Number Of All Fires","Count",4
"2012","S01002095","Number Of All Fires","Count",0
"2011","S01002095","Number Of All Fires","Count",8
"2010","S01002095","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002095","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","502.5"
"2009","S01002095","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","446.4"
"2012","S01002095","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002095","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002095","Accidental Dwelling Fires Per 100,000 Population","Ratio","143.5"
"2011","S01002095","Accidental Dwelling Fires Per 100,000 Population","Ratio",335
"2012","S01002095","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002096","Number Of All Fires","Count",2
"2009","S01002096","Number Of All Fires","Count",1
"2012","S01002096","Number Of All Fires","Count",5
"2011","S01002096","Number Of All Fires","Count",7
"2010","S01002096","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","76.3"
"2011","S01002096","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","341.8"
"2009","S01002096","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","81.8"
"2012","S01002096","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","131.1"
"2009","S01002096","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002096","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002096","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002096","Accidental Dwelling Fires Per 100,000 Population","Ratio","65.6"
"2010","S01002097","Number Of All Fires","Count",3
"2009","S01002097","Number Of All Fires","Count",0
"2012","S01002097","Number Of All Fires","Count",4
"2011","S01002097","Number Of All Fires","Count",0
"2010","S01002097","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","121.5"
"2011","S01002097","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002097","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002097","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",250
"2009","S01002097","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002097","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002097","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002097","Accidental Dwelling Fires Per 100,000 Population","Ratio",125
"2010","S01002098","Number Of All Fires","Count",0
"2009","S01002098","Number Of All Fires","Count",5
"2012","S01002098","Number Of All Fires","Count",0
"2011","S01002098","Number Of All Fires","Count",5
"2010","S01002098","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002098","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","140.1"
"2009","S01002098","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002098","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002098","Accidental Dwelling Fires Per 100,000 Population","Ratio","682.1"
"2010","S01002098","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002098","Accidental Dwelling Fires Per 100,000 Population","Ratio","280.1"
"2012","S01002098","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002099","Number Of All Fires","Count",2
"2009","S01002099","Number Of All Fires","Count",4
"2012","S01002099","Number Of All Fires","Count",2
"2011","S01002099","Number Of All Fires","Count",1
"2010","S01002099","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","101.1"
"2011","S01002099","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","115.5"
"2009","S01002099","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","201.2"
"2012","S01002099","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002099","Accidental Dwelling Fires Per 100,000 Population","Ratio","100.6"
"2010","S01002099","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002099","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002099","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002100","Number Of All Fires","Count",4
"2009","S01002100","Number Of All Fires","Count",4
"2012","S01002100","Number Of All Fires","Count",5
"2011","S01002100","Number Of All Fires","Count",3
"2010","S01002100","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","168.1"
"2011","S01002100","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","547.4"
"2009","S01002100","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","497.5"
"2012","S01002100","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","706.7"
"2009","S01002100","Accidental Dwelling Fires Per 100,000 Population","Ratio","165.8"
"2010","S01002100","Accidental Dwelling Fires Per 100,000 Population","Ratio","504.2"
"2011","S01002100","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002100","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002101","Number Of All Fires","Count",45
"2009","S01002101","Number Of All Fires","Count",34
"2012","S01002101","Number Of All Fires","Count",22
"2011","S01002101","Number Of All Fires","Count",39
"2010","S01002101","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2933.3"
"2011","S01002101","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1779.4"
"2009","S01002101","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1943.5"
"2012","S01002101","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1071.4"
"2009","S01002101","Accidental Dwelling Fires Per 100,000 Population","Ratio","176.7"
"2010","S01002101","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002101","Accidental Dwelling Fires Per 100,000 Population","Ratio",89
"2012","S01002101","Accidental Dwelling Fires Per 100,000 Population","Ratio","267.9"
"2010","S01002102","Number Of All Fires","Count",12
"2009","S01002102","Number Of All Fires","Count",31
"2012","S01002102","Number Of All Fires","Count",11
"2011","S01002102","Number Of All Fires","Count",8
"2010","S01002102","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1186.9"
"2011","S01002102","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",638
"2009","S01002102","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","4166.7"
"2012","S01002102","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1397.5"
"2009","S01002102","Accidental Dwelling Fires Per 100,000 Population","Ratio","308.6"
"2010","S01002102","Accidental Dwelling Fires Per 100,000 Population","Ratio","296.7"
"2011","S01002102","Accidental Dwelling Fires Per 100,000 Population","Ratio","478.5"
"2012","S01002102","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002103","Number Of All Fires","Count",1
"2009","S01002103","Number Of All Fires","Count",0
"2012","S01002103","Number Of All Fires","Count",0
"2011","S01002103","Number Of All Fires","Count",0
"2010","S01002103","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002103","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002103","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002103","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002103","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002103","Accidental Dwelling Fires Per 100,000 Population","Ratio","153.6"
"2011","S01002103","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002103","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002104","Number Of All Fires","Count",6
"2009","S01002104","Number Of All Fires","Count",11
"2012","S01002104","Number Of All Fires","Count",11
"2011","S01002104","Number Of All Fires","Count",17
"2010","S01002104","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","195.6"
"2011","S01002104","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","606.9"
"2009","S01002104","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","281.3"
"2012","S01002104","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","338.3"
"2009","S01002104","Accidental Dwelling Fires Per 100,000 Population","Ratio","351.6"
"2010","S01002104","Accidental Dwelling Fires Per 100,000 Population","Ratio","130.4"
"2011","S01002104","Accidental Dwelling Fires Per 100,000 Population","Ratio","404.6"
"2012","S01002104","Accidental Dwelling Fires Per 100,000 Population","Ratio",203
"2010","S01002105","Number Of All Fires","Count",3
"2009","S01002105","Number Of All Fires","Count",5
"2012","S01002105","Number Of All Fires","Count",0
"2011","S01002105","Number Of All Fires","Count",2
"2010","S01002105","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002105","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002105","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002105","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002105","Accidental Dwelling Fires Per 100,000 Population","Ratio","196.9"
"2010","S01002105","Accidental Dwelling Fires Per 100,000 Population","Ratio","96.2"
"2011","S01002105","Accidental Dwelling Fires Per 100,000 Population","Ratio","96.6"
"2012","S01002105","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002106","Number Of All Fires","Count",10
"2009","S01002106","Number Of All Fires","Count",8
"2012","S01002106","Number Of All Fires","Count",7
"2011","S01002106","Number Of All Fires","Count",11
"2010","S01002106","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002106","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","200.2"
"2009","S01002106","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","287.4"
"2012","S01002106","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","102.5"
"2009","S01002106","Accidental Dwelling Fires Per 100,000 Population","Ratio","95.8"
"2010","S01002106","Accidental Dwelling Fires Per 100,000 Population","Ratio","263.2"
"2011","S01002106","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002106","Accidental Dwelling Fires Per 100,000 Population","Ratio","204.9"
"2010","S01002107","Number Of All Fires","Count",2
"2009","S01002107","Number Of All Fires","Count",4
"2012","S01002107","Number Of All Fires","Count",3
"2011","S01002107","Number Of All Fires","Count",1
"2010","S01002107","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","182.8"
"2011","S01002107","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","196.5"
"2009","S01002107","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","732.6"
"2012","S01002107","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","190.1"
"2009","S01002107","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002107","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002107","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002107","Accidental Dwelling Fires Per 100,000 Population","Ratio","190.1"
"2010","S01002108","Number Of All Fires","Count",17
"2009","S01002108","Number Of All Fires","Count",25
"2012","S01002108","Number Of All Fires","Count",13
"2011","S01002108","Number Of All Fires","Count",15
"2010","S01002108","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","293.5"
"2011","S01002108","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","511.1"
"2009","S01002108","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","606.7"
"2012","S01002108","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","534.8"
"2009","S01002108","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002108","Accidental Dwelling Fires Per 100,000 Population","Ratio","195.7"
"2011","S01002108","Accidental Dwelling Fires Per 100,000 Population","Ratio","85.2"
"2012","S01002108","Accidental Dwelling Fires Per 100,000 Population","Ratio","267.4"
"2010","S01002109","Number Of All Fires","Count",18
"2009","S01002109","Number Of All Fires","Count",20
"2012","S01002109","Number Of All Fires","Count",10
"2011","S01002109","Number Of All Fires","Count",22
"2010","S01002109","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","435.9"
"2011","S01002109","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","432.9"
"2009","S01002109","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","589.4"
"2012","S01002109","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","657.9"
"2009","S01002109","Accidental Dwelling Fires Per 100,000 Population","Ratio","392.9"
"2010","S01002109","Accidental Dwelling Fires Per 100,000 Population","Ratio","261.6"
"2011","S01002109","Accidental Dwelling Fires Per 100,000 Population","Ratio","324.7"
"2012","S01002109","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002110","Number Of All Fires","Count",2
"2009","S01002110","Number Of All Fires","Count",7
"2012","S01002110","Number Of All Fires","Count",1
"2011","S01002110","Number Of All Fires","Count",2
"2010","S01002110","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002110","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","140.8"
"2009","S01002110","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","461.5"
"2012","S01002110","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002110","Accidental Dwelling Fires Per 100,000 Population","Ratio","153.8"
"2010","S01002110","Accidental Dwelling Fires Per 100,000 Population","Ratio","145.8"
"2011","S01002110","Accidental Dwelling Fires Per 100,000 Population","Ratio","140.8"
